captured_at,compass_angle,creator_id,id,is_pano,organization_id,sequence_id,image_url,geometry,index_right,index,Image reference,Coder name,Coding date,Road survey date,Road name,Section,Distance,Length,Latitude start,Longitude start,Landmark,Comments,Carriageway,Upgrade cost,Motorcycle observed flow,Bicycle observed flow,Pedestrian observed flow across the road,Pedestrian observed flow along the road driver-side,Pedestrian observed flow along the road passenger-side,Land use - driver-side,Land use - passenger-side,Area type,Speed limit,Motorcycle speed limit,Truck speed limit,Differential speed limits,Median type,Centreline rumble strips,Roadside severity - driver-side distance,Roadside severity - driver-side object,Roadside severity - passenger-side distance,Roadside severity - passenger-side object,Shoulder rumble strips,Paved shoulder - driver-side,Paved shoulder - passenger-side,Intersection type,Intersection channelisation,Intersecting road volume,Intersection quality,Property access points,Number of lanes,Lane width,Curvature,Quality of curve,Grade,Road condition,Skid resistance / grip,Delineation,Street lighting,Pedestrian crossing facilities - inspected road,Pedestrian crossing quality,Pedestrian crossing facilities - intersecting road,Pedestrian fencing,Speed management / traffic calming,Vehicle parking,Sidewalk - driver-side,Sidewalk - passenger-side,Service road,Facilities for motorised two wheelers,Facilities for bicycles,Roadworks,Sight distance,Vehicle flow (AADT),Motorcycle %,Pedestrian peak hour flow across the road,Pedestrian peak hour flow along the road driver-side,Pedestrian peak hour flow along the road passenger-side,Bicycle peak hour flow,Operating Speed (85th percentile),Operating Speed (mean),Roads that cars can read,Vehicle Occupant Star Rating Policy Target,Motorcycle Star Rating Policy Target,Pedestrian Star Rating Policy Target,Bicycle Star Rating Policy Target,Annual Fatality Growth Multiplier,School zone warning,School zone crossing supervisor,Latitude end,Longitude end,route,control,control_name,km_start_fraction,km_end_fraction,image_id
1658505720333,0.0,104836952319533,2104930896345247,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9K-O0DkHGbgKDqx4_DHhd1jMRAP14Rb56XWy96fFT1POdUPhI8vKsDF7nBOKMBBaTGpdo0o3XPhTWZjNjaXDwRe7KCHY7izhPrbpohHic0fuZZExM6q5LmxkUHA-8edkMJKM-o1Y9p84nxIcbqMQ?stp=s2048x1024&ccb=10-5&oh=00_AYACCquRYepyqMULH47FOvEgRhDgrZoHdHQedwkzCHTvDQ&oe=66DF4655&_nc_sid=201bca,POINT (100.62601625919342 13.929454122635548),7,8,"['25400_25500_24447_1.jpg', '25400_25500_24447_2.jpg', '25400_25500_24447_3.jpg', '25400_25500_24447_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,0.7,13.9295826,100.6259689,,2672,1,3,1,1,1,1,1,1,3,2,11,11,7,2,6,1,1,12,1,11,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,1,1,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93061281,100.6259001,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25400,25500,29
1658505722500,0.0,104836952319533,1342375359630669,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_1xW76JYJXo96qa15B6crc-qbBfD_PP6cAhvtz7tby0cGTdo8SZ2ccs4pYIZq6v3Wli-CBCfiJ_6N2fWkZoYKhkly6SGYNN3qHbcWEJ5oU3sAYvVRfDdW2PrmJ7wpaAeKtQv7Z9rt19wcOwdpJng?stp=s2048x1024&ccb=10-5&oh=00_AYCydQIgNuzVL1U9mpGCxaQ0f8RZMtZYRankCsHz60dUhg&oe=66DF4A54&_nc_sid=201bca,POINT (100.62598407268524 13.929651975852437),7,8,"['25400_25500_24447_1.jpg', '25400_25500_24447_2.jpg', '25400_25500_24447_3.jpg', '25400_25500_24447_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,0.7,13.9295826,100.6259689,,2672,1,3,1,1,1,1,1,1,3,2,11,11,7,2,6,1,1,12,1,11,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,1,1,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93061281,100.6259001,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25400,25500,30
1658505723000,0.0,104836952319533,722142335750616,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9PmWDWnYrEuSBDSN4xhgUpwK-GRrMky9-wRzVUeGW_f2kGtsXQPHWYUrb-yLld-3knZmffrPLXibF0Zi7kCsIEu9-Q--kp61-bZ_kYsE6fOlklOSvHSePFzJ0EHuGWj315E1Pbx1q0z5vNICVAFQ?stp=s2048x1024&ccb=10-5&oh=00_AYA1iyuRaLIZOGwh_zuK0rfc1-usF64SvhH_EEmXm1BkPg&oe=66DF3C41&_nc_sid=201bca,POINT (100.62597870826721 13.929678009157826),7,8,"['25400_25500_24447_1.jpg', '25400_25500_24447_2.jpg', '25400_25500_24447_3.jpg', '25400_25500_24447_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,0.7,13.9295826,100.6259689,,2672,1,3,1,1,1,1,1,1,3,2,11,11,7,2,6,1,1,12,1,11,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,1,1,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93061281,100.6259001,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25400,25500,31
1658505723333,0.0,104836952319533,3290653334592483,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9UZIiCotns5BKB2wSKKKZZbp1cTTZkTZComMe4X7Cgmn8NtjjrUTmsuWdNpXz0lmbKj20KDbmmE2BUcA7Pj-vG6tvmH60VvHnDsB8a1j_wVTRZzwSX3uN9Gx-OJFJxX1P5WLWNyQd5b0LVzNpHI8s?stp=s2048x1024&ccb=10-5&oh=00_AYAlbuWoaLn7L0k1wKTry1Ht8-q-xdyS_Vi8o_DrXTgEcg&oe=66DF1E6E&_nc_sid=201bca,POINT (100.62596797943115 13.929719662440363),7,8,"['25400_25500_24447_1.jpg', '25400_25500_24447_2.jpg', '25400_25500_24447_3.jpg', '25400_25500_24447_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,0.7,13.9295826,100.6259689,,2672,1,3,1,1,1,1,1,1,3,2,11,11,7,2,6,1,1,12,1,11,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,1,1,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93061281,100.6259001,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25400,25500,32
1658505730333,0.0,104836952319533,1000562400628493,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An8fX6Og2gry07L-2l6vMAFjQbuNR94tY_wW07pKviPpXZQUInvWlCMcnhxD8H_NK9svwGlXb3n8v6xxd3AhB-eFYlzENf68s1tbjohDqr9b_p7W6GJnrfM1THpUKCgdj8RCaHv9IHSqr49lRfvyjQ?stp=s2048x1024&ccb=10-5&oh=00_AYAMAZpy5pnTDDoZWDOm8Nsp8Bj112i7Io1Rg1d4UDmktQ&oe=66DF4786&_nc_sid=201bca,POINT (100.6258499622345 13.930370494004435),8,9,"['25500_25600_24448_1.jpg', '25500_25600_24448_2.jpg', '25500_25600_24448_3.jpg', '25500_25600_24448_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,0.8,13.93047333,100.6258087,,2672,1,3,3,1,1,1,1,1,1,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93150353,100.6257393,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25500,25600,33
1658505732000,0.0,104836952319533,8003540069687968,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An8tJtsqODXkIl_i9L9QrCiVBurOJBAQnwqW1xMwWt35kw4_x5LaKztoxN15_dTRp_ilLLET_Ams-cZRYI6ffKFOn0j9-DsJ19peemxerieQ1OPtFL80Fp3luQQS3M1JEDGl3TpyhGq_hkyVECT2gA?stp=s2048x1024&ccb=10-5&oh=00_AYAYG-qSLI9bZoGnZfxidsfgtC_FEV1l3hzcKl3YiMmcEQ&oe=66DF243F&_nc_sid=201bca,POINT (100.62582314014435 13.930547519872647),8,9,"['25500_25600_24448_1.jpg', '25500_25600_24448_2.jpg', '25500_25600_24448_3.jpg', '25500_25600_24448_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,0.8,13.93047333,100.6258087,,2672,1,3,3,1,1,1,1,1,1,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93150353,100.6257393,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25500,25600,34
1658505730000,0.0,104836952319533,431131718943323,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9M_hSvFKWxaww6y7ziXUlWrOPqbSJ1z36uorO-3o2miuxlegW_f82B_qM3RNNwQZKkoYEZFmY1fyepYlj1VTfC31_ceSaGAeHDvXZCEVmCv3aBpwYSI5BKNnAWAmOdSDwVO275o8eez9aFaL2tBQ?stp=s2048x1024&ccb=10-5&oh=00_AYCtncDVuz8Wa1ue-xy_jcmEcidKplCqhw75T9KSs9tjmw&oe=66DF2898&_nc_sid=201bca,POINT (100.62585532665253 13.930339254131255),8,9,"['25500_25600_24448_1.jpg', '25500_25600_24448_2.jpg', '25500_25600_24448_3.jpg', '25500_25600_24448_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,0.8,13.93047333,100.6258087,,2672,1,3,3,1,1,1,1,1,1,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93150353,100.6257393,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25500,25600,35
1658505732333,0.0,104836952319533,357169789940870,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_XJdHCaPmHyKtzt2kKMuI-_6vwmvMBUDo_fuWYwwRlx5UxKg0NapC1DKlUYB3d177xEooy_aaeTG6Xa-la8CGUe5joH60ATvSRwhOz_II0bWxmFsSIxhSTA78_4vhkx4axEN_2AL-DznEf4mubgQ?stp=s2048x1024&ccb=10-5&oh=00_AYAVScsaikmETiLepXi6uSCp8UFXBHR_KuwwBy9YyEuE_A&oe=66DF4CEF&_nc_sid=201bca,POINT (100.62581777572632 13.930573553077124),8,9,"['25500_25600_24448_1.jpg', '25500_25600_24448_2.jpg', '25500_25600_24448_3.jpg', '25500_25600_24448_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,0.8,13.93047333,100.6258087,,2672,1,3,3,1,1,1,1,1,1,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93150353,100.6257393,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25500,25600,36
1658505739666,0.0,104836952319533,581289576905992,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An8H3bMd1_JTYr4sXUUF-ezIm2HTTThTt3FS1N70bDeVw41YQvFIzo_Qd4zQYk7Dis1tkfTaDGgAyTlBfy0zLNUI04MseVeLoae6_KxY_SNoVgLgiCsVXyZz-ZD_JmpKBiDXPRJuwcOfnGwxKn246w?stp=s2048x1024&ccb=10-5&oh=00_AYChVe8XqGHL2M_MhXUD2U7rAQZQS-d6gzPI6XwCh4dhfQ&oe=66DF48FA&_nc_sid=201bca,POINT (100.6256890296936 13.931286861738073),9,10,"['25600_25700_24449_1.jpg', '25600_25700_24449_2.jpg', '25600_25700_24449_3.jpg', '25600_25700_24449_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,0.9,13.93136597,100.6256485,,2672,1,3,3,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,5,1,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93239408,100.6255776,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25600,25700,37
1658505739333,0.0,104836952319533,149532247735809,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An__GD8LCszGagDJPpUItLkp93bmpA993YDAk6CjtJw8XffxLpG-2JbmFKg-BRe-2Ia3jqfX69jeKui5iP_IVS8h5Fx-yfys1oKZbD2RoxVgfr7meUoGGaqSROhU6sZ-90i4sjHy99WmLY2VnNsjZg?stp=s2048x1024&ccb=10-5&oh=00_AYAvkJ7ok4A7vP1KoHwEfZu19x8jFyHC8axntYXW4BNCgw&oe=66DF333A&_nc_sid=201bca,POINT (100.62569439411163 13.931260828613986),9,10,"['25600_25700_24449_1.jpg', '25600_25700_24449_2.jpg', '25600_25700_24449_3.jpg', '25600_25700_24449_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,0.9,13.93136597,100.6256485,,2672,1,3,3,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,5,1,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93239408,100.6255776,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25600,25700,38
1658505740000,0.0,104836952319533,1155408301673627,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9Ge-wx0D9Z2vYEYSeiIgtPk3ugRD2p35hyXNwTm4DfN1n6WrjoTxxbqVjDO7JemhSqDw3-y8DKalSBJdtzRpXrvVhwhbrWa4RZk9yUCwqBKYngcY0KceTzTrshXsPYMcRfF-RNpSnDgSa-5JIedg?stp=s2048x1024&ccb=10-5&oh=00_AYCrjs8tDR-ogVSGr4R3ENikMBPPmPrlJYE02CZ1x7IOMw&oe=66DF486C&_nc_sid=201bca,POINT (100.62568366527557 13.931328514730481),9,10,"['25600_25700_24449_1.jpg', '25600_25700_24449_2.jpg', '25600_25700_24449_3.jpg', '25600_25700_24449_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,0.9,13.93136597,100.6256485,,2672,1,3,3,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,5,1,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93239408,100.6255776,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25600,25700,39
1658505740333,0.0,104836952319533,113252751470370,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An-CqnvUu96drmY0ZqTketqSgCR3bMJVIJlWm8xfyp0YptIL6IlIx966xEbtrvCM9noRUlFh2FFUNCcnjxKN0lcvy1VnHCOz7aYO_1IJ9Q4cdcTwaeFwIORRMUAmg38KBFfYBwO86y7Bc_TPXjpTeg?stp=s2048x1024&ccb=10-5&oh=00_AYAB_Eg_CJF55W7OPnUddRA724U7Qp_QdPUT8ZCfsYQqSg&oe=66DF46E8&_nc_sid=201bca,POINT (100.62567830085754 13.93135975446988),9,10,"['25600_25700_24449_1.jpg', '25600_25700_24449_2.jpg', '25600_25700_24449_3.jpg', '25600_25700_24449_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,0.9,13.93136597,100.6256485,,2672,1,3,3,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,5,1,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93239408,100.6255776,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25600,25700,40
1658505750000,0.0,104836952319533,416830260246148,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An-1VdrDub5kjFMpvOd198F6M0_3cvqJIIrzi3MlL9O5YQIp17FjZQlTD0_wuxpe87bke_GOVYvbsi6mWqIMrnM5_zRjbAx4SsDktauvMZPl5nK2yaiRQs32BwFppEbw63pIkkrPnsj3OsLG-VZ88A?stp=s2048x1024&ccb=10-5&oh=00_AYAT5d8mQGDXyVN-pPYgOukzZUeV-__Fdk3IkMI7NVFMgw&oe=66DF2513&_nc_sid=201bca,POINT (100.62550127506256 13.93232297769407),10,11,"['25700_25800_24450_1.jpg', '25700_25800_24450_2.jpg', '25700_25800_24450_3.jpg', '25700_25800_24450_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.0,13.93225574,100.6254883,,2672,1,3,3,1,1,1,1,1,3,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,4,3,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.9332848,100.6254167,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25700,25800,41
1658505748333,0.0,104836952319533,830940594541059,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_-Jvdo3_RCUam5nxP5GT2Dk4H6FyHBnOej7zuN-mAdBK3zZmQmH-cY6LZDeCVN0929CwtEt7OQnwmMJF2yNZfgn9FhaopLwvySbv4f2IDxZR68hu37273Hp6kFttbBk4l1YbQRCk08JhoixYBg18Q?stp=s2048x1024&ccb=10-5&oh=00_AYB85ZS-_17UJTJZvbDkxAQESPT0YEFMvCBKt_AhqMZYog&oe=66DF2136&_nc_sid=201bca,POINT (100.62553346157074 13.932140746581368),10,11,"['25700_25800_24450_1.jpg', '25700_25800_24450_2.jpg', '25700_25800_24450_3.jpg', '25700_25800_24450_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.0,13.93225574,100.6254883,,2672,1,3,3,1,1,1,1,1,3,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,4,3,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.9332848,100.6254167,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25700,25800,42
1658505749000,0.0,104836952319533,378111351103325,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An-3qTqFBmgeQIbOucfDat0fzbw-waIUkE3_82-_ZXxX4oNdDudzPqGvJhoMDSl8F1NOIvurgtdOzIhlOYphlyiwIQqMtqqW2r3pz3vCgF8V2BZyJV344upFMzLHQA1BScGXubXhmUtZFAHIjTtQXw?stp=s2048x1024&ccb=10-5&oh=00_AYBSwKsroKojbIkbNx0xPxBG156GmGbPnxORVYPOCx7Iaw&oe=66DF24D0&_nc_sid=201bca,POINT (100.62551736831665 13.932224052250731),10,11,"['25700_25800_24450_1.jpg', '25700_25800_24450_2.jpg', '25700_25800_24450_3.jpg', '25700_25800_24450_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.0,13.93225574,100.6254883,,2672,1,3,3,1,1,1,1,1,3,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,4,3,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.9332848,100.6254167,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25700,25800,43
1658505750333,0.0,104836952319533,1148220105733428,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An8ZP3LFFydRSDL6FnVfsQXe4Lr2xOK6j-_J0HkNN5z0z4Ug8kqYHeLhuh3zww_BgaVMQniTDJfqVueXGuO4a-84lvyoN2AXNgnlQJ7EpB9BEJ3Q6DcFo90iC1dxXS9Dk-HSdDOyogCqN5geI3vtxA?stp=s2048x1024&ccb=10-5&oh=00_AYClLOZ-rwlqZgW9xzDVRZ8j3D2mVOLly1rIQ38vIoNVIg&oe=66DF17EE&_nc_sid=201bca,POINT (100.62549591064453 13.93235421729895),10,11,"['25700_25800_24450_1.jpg', '25700_25800_24450_2.jpg', '25700_25800_24450_3.jpg', '25700_25800_24450_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.0,13.93225574,100.6254883,,2672,1,3,3,1,1,1,1,1,3,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,4,3,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.9332848,100.6254167,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25700,25800,44
1658505759333,0.0,104836952319533,135023635637339,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An8IYTuc5DFs29oYQwshWLPXlbHd2K9bDAb3AQoxhqV9jvx1m-O2DOcKqcGXZXSArl2w02QY1uo3TBBeuSeKjqLmDYP2F3hPHOoyo99K1xi6pBqV6prnT2KhNanuzFOu10kL4airYW1eLxm0a0RpwA?stp=s2048x1024&ccb=10-5&oh=00_AYAon0NW1Ljb-JpvIaA5mDn2kpe4xuvTyTwRI8m5P3KEYg&oe=66DF1C60&_nc_sid=201bca,POINT (100.62533497810364 13.933244544261825),11,12,"['25800_25900_24451_1.jpg', '25800_25900_24451_2.jpg', '25800_25900_24451_3.jpg', '25800_25900_24451_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.1,13.93314648,100.6253281,,2672,1,3,2,1,1,1,1,1,3,2,11,11,7,2,2,1,1,15,2,12,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93417535,100.625255,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25800,25900,45
1658505757666,0.0,104836952319533,1025507621454421,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9jjjSoOYYqzlUS8pDAlWFIzVIwMbNux48_vypmvaTd0hLlnzZXEU6WzZ6l2FgOWtkdi-m5ue3ik-9U-KfXgX8-KTlz9s2uWUBoy2tGkZglJLYMqY4ub_-y-2FBTeqB8cuyVDXSntIe3mgqKZSUff4?stp=s2048x1024&ccb=10-5&oh=00_AYCNPCnZb91p7jzDr_Mcs3FAobqMC_emhQRJAk3PgmZ1Ow&oe=66DF4EFB&_nc_sid=201bca,POINT (100.62536716461182 13.93307272704503),11,12,"['25800_25900_24451_1.jpg', '25800_25900_24451_2.jpg', '25800_25900_24451_3.jpg', '25800_25900_24451_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.1,13.93314648,100.6253281,,2672,1,3,2,1,1,1,1,1,3,2,11,11,7,2,2,1,1,15,2,12,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93417535,100.625255,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25800,25900,46
